t    R    T
7.300000e-03 7.127433e-02 9.287187e-01
7.400000e-03 7.125913e-02 9.287351e-01
7.500000e-03 7.124898e-02 9.287468e-01
7.600000e-03 7.124382e-02 9.287536e-01
7.700000e-03 7.124247e-02 9.287562e-01
7.800000e-03 7.124404e-02 9.287553e-01
7.900000e-03 7.124871e-02 9.287510e-01
8.000000e-03 7.125751e-02 9.287424e-01
8.100000e-03 7.127111e-02 9.287289e-01
8.200000e-03 7.128856e-02 9.287114e-01
8.300000e-03 7.130709e-02 9.286929e-01
8.400000e-03 7.132327e-02 9.286767e-01
8.500000e-03 7.133476e-02 9.286652e-01
8.600000e-03 7.134113e-02 9.286587e-01
8.700000e-03 7.134325e-02 9.286562e-01
8.800000e-03 7.134199e-02 9.286567e-01
8.900000e-03 7.133725e-02 9.286601e-01
9.000000e-03 7.132815e-02 9.286676e-01
9.100000e-03 7.131420e-02 9.286799e-01
9.200000e-03 7.129647e-02 9.286965e-01
9.300000e-03 7.127783e-02 9.287151e-01
9.400000e-03 7.126175e-02 9.287322e-01
9.500000e-03 7.125050e-02 9.287450e-01
9.600000e-03 7.124439e-02 9.287528e-01
9.700000e-03 7.124234e-02 9.287561e-01
9.800000e-03 7.124331e-02 9.287560e-01
9.900000e-03 7.124727e-02 9.287524e-01
1.000000e-02 7.125518e-02 9.287447e-01
1.010000e-02 7.126788e-02 9.287321e-01
1.020000e-02 7.128481e-02 9.287152e-01
1.030000e-02 7.130348e-02 9.286965e-01
1.040000e-02 7.132043e-02 9.286796e-01
1.050000e-02 7.133298e-02 9.286670e-01
1.060000e-02 7.134035e-02 9.286595e-01
1.070000e-02 7.134327e-02 9.286562e-01
1.080000e-02 7.134268e-02 9.286561e-01
1.090000e-02 7.133869e-02 9.286589e-01
1.100000e-02 7.133052e-02 9.286655e-01
1.110000e-02 7.131747e-02 9.286769e-01
1.120000e-02 7.130025e-02 9.286929e-01
1.130000e-02 7.128146e-02 9.287114e-01
1.140000e-02 7.126458e-02 9.287292e-01
1.150000e-02 7.125225e-02 9.287430e-01
1.160000e-02 7.124514e-02 9.287518e-01
1.170000e-02 7.124234e-02 9.287560e-01
1.180000e-02 7.124271e-02 9.287565e-01
1.190000e-02 7.124600e-02 9.287537e-01
1.200000e-02 7.125304e-02 9.287468e-01
