t    R    T
7.000000e-03 3.144298e-03 9.968556e-01
7.100000e-03 3.144137e-03 9.968558e-01
7.200000e-03 3.144056e-03 9.968559e-01
7.300000e-03 3.144027e-03 9.968560e-01
7.400000e-03 3.144034e-03 9.968560e-01
7.500000e-03 3.144082e-03 9.968559e-01
7.600000e-03 3.144199e-03 9.968558e-01
7.700000e-03 3.144408e-03 9.968556e-01
7.800000e-03 3.144701e-03 9.968553e-01
7.900000e-03 3.145021e-03 9.968550e-01
8.000000e-03 3.145299e-03 9.968547e-01
8.100000e-03 3.145489e-03 9.968545e-01
8.200000e-03 3.145592e-03 9.968544e-01
8.300000e-03 3.145631e-03 9.968544e-01
8.400000e-03 3.145625e-03 9.968544e-01
8.500000e-03 3.145569e-03 9.968544e-01
8.600000e-03 3.145438e-03 9.968545e-01
8.700000e-03 3.145214e-03 9.968547e-01
8.800000e-03 3.144914e-03 9.968549e-01
8.900000e-03 3.144598e-03 9.968553e-01
9.000000e-03 3.144333e-03 9.968556e-01
9.100000e-03 3.144158e-03 9.968558e-01
9.200000e-03 3.144065e-03 9.968559e-01
9.300000e-03 3.144030e-03 9.968560e-01
9.400000e-03 3.144030e-03 9.968560e-01
9.500000e-03 3.144070e-03 9.968559e-01
9.600000e-03 3.144174e-03 9.968558e-01
9.700000e-03 3.144367e-03 9.968556e-01
9.800000e-03 3.144649e-03 9.968554e-01
9.900000e-03 3.144969e-03 9.968550e-01
1.000000e-02 3.145258e-03 9.968547e-01
1.010000e-02 3.145464e-03 9.968545e-01
1.020000e-02 3.145580e-03 9.968544e-01
1.030000e-02 3.145628e-03 9.968544e-01
1.040000e-02 3.145629e-03 9.968544e-01
1.050000e-02 3.145582e-03 9.968544e-01
1.060000e-02 3.145466e-03 9.968545e-01
1.070000e-02 3.145257e-03 9.968546e-01
1.080000e-02 3.144967e-03 9.968549e-01
1.090000e-02 3.144648e-03 9.968552e-01
1.100000e-02 3.144371e-03 9.968555e-01
1.110000e-02 3.144181e-03 9.968557e-01
1.120000e-02 3.144076e-03 9.968559e-01
1.130000e-02 3.144033e-03 9.968560e-01
1.140000e-02 3.144028e-03 9.968560e-01
1.150000e-02 3.144060e-03 9.968559e-01
1.160000e-02 3.144151e-03 9.968558e-01
1.170000e-02 3.144329e-03 9.968557e-01
1.180000e-02 3.144598e-03 9.968554e-01
1.190000e-02 3.144917e-03 9.968551e-01
1.200000e-02 3.145215e-03 9.968548e-01
